鄉鎮市區,交易標的,土地區段位置／建物區段門牌,土地移轉總面積(平方公尺),使用分區或編定,非都市土地使用分區,非都市土地使用地,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,單價(元／平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註
東區,地+建,經國路一段361～390號,436,住436,,,10701,土地4建物2,見其他登記事項,2,其他,住家用，工業用,鋼筋混凝土造，鋼造,7006,,,,無隔間,無管理組織,83000,756,,0,0,無
東區,建物,經國路一段721～750號,0,,,,10611,建物1車位1,三層,9,套房,見其他登記事項,鋼筋混凝土造,9507,1房,,1衛,有隔間,有管理組織,14000,891,升降平面,0,0,租 金含管理費1000元
北區,建物,西門街232巷1～30號,0,,,,10701,建物1,二層,5,公寓,住家用，共同使用部份,鋼筋混凝土造,6908,3房,2廳,1衛,有隔間,無管理組織,12000,407,,0,0,無
香山區,建物,牛埔路121～150號,0,,,,10701,建物1車位1,十四層,15,套房,見其他登記事項,鋼筋混凝土造,9701,1房,,1衛,有隔間,有管理組織,13000,485,坡道平面,0,0,租金含管理費1300
東區,建物,南門街31～60號,0,,,,10701,建物1,八層,10,套房,見其他登記事項，共同使用部份,鋼筋混凝土造,10201,1房,,1衛,有隔間,有管理組織,11500,1083,,0,0,租金含管理費1200元
北區,地+建,成功路280巷1～30號,87,,鄉村區,乙建87,10701,土地1建物1,見其他登記事項,2,透天厝,住家用,加強磚造,6312,4房,2廳,2衛,有隔間,無管理組織,10000,269,,0,0,無
東區,建物,中央路151～180號,0,,,,10701,建物1車位1,七層,29,住宅大樓,見其他登記事項,鋼筋混凝土造,9611,3房,2廳,2衛,有隔間,有管理組織,35191,506,坡道平面,0,0,無
東區,建物,博愛街97巷1～30號,0,,,,10701,建物1,四層,5,公寓,住家用，共同使用部份,鋼筋混凝土造,7106,3房,2廳,1衛,有隔間,無管理組織,12000,381,,0,0,無
北區,建物,南大路672巷1～30號,0,,,,10701,建物1,四層,5,公寓,住家用，共同使用部份,鋼筋混凝土造,8008,3房,2廳,2衛,有隔間,無管理組織,14500,426,,0,0,無
北區,建物,經國路二段241～270號,0,,,,10701,建物1,十一層,12,套房,見其他登記事項,鋼筋混凝土造,9108,1房,,1衛,有隔間,有管理組織,10700,884,,0,0,租金含管理費700元
東區,建物,明湖路151～180號,0,,,,10701,建物1,三層,6,華廈,住家用，共同使用部份,鋼筋混凝土造,8205,2房,2廳,1衛,有隔間,無管理組織,12000,297,,0,0,租金含管理費300元
北區,建物,光華東街22巷1～30號,0,,,,10701,建物1,二層,5,公寓,住家用，共同使用部份,鋼筋混凝土造,7102,3房,2廳,2衛,有隔間,無管理組織,11000,321,,0,0,無
東區,建物,慈雲路121～150號,0,,,,10701,建物1,二十一層,28,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10312,4房,2廳,2衛,有隔間,有管理組織,40867,666,,0,0,此租金含二代建保及稅金
香山區,土地,力行段661～690地號,236.21,,山坡地保育區,丙建236.21,10701,土地1,NULL,,,,,,,,,有隔間,無管理組織,28000,392,,0,0,無
東區,建物,南門街61～90號,0,,,,10702,建物1,二層,7,華廈,住商用,鋼筋混凝土造,,3房,2廳,1衛,有隔間,無管理組織,10000,426,,0,0,無
東區,建物,光復路一段335巷31～60號,0,,,,10612,建物1,三層,7,華廈,見其他登記事項，共同使用部份,鋼筋混凝土造,10512,2房,2廳,2衛,有隔間,有管理組織,14777,526,,0,0,租金包含網路第四台管理費及水費，此戶分隔為兩間套房
東區,建物,南門街61～90號,0,,,,10702,建物1,二層,7,華廈,住商用,鋼筋混凝土造,,3房,2廳,1衛,有隔間,無管理組織,10000,426,,0,0,無
北區,建物,西門街241～270號,0,,,,10701,建物1,五層,5,公寓,住家用,鋼筋混凝土造,7406,3房,2廳,2衛,有隔間,無管理組織,10000,361,,0,0,無
北區,建物,中山路31～60號,0,,,,10701,建物1,二十層,24,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10410,3房,2廳,2衛,有隔間,有管理組織,40000,814,,0,0,無
東區,建物,八德路151～180號,0,,,,10701,建物1車位2,十四層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,9711,3房,2廳,2衛,有隔間,有管理組織,39000,709,坡道平面,0,0,無
東區,建物,北大路1～30號,0,,,,10701,建物1,七層,9,辦公商業大樓,共同使用部份,鋼筋混凝土造,9908,2房,2廳,2衛,有隔間,有管理組織,25000,1210,,0,0,無
東區,建物,食品路241～270號,0,,,,10701,建物1車位1,五層,11,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10212,3房,2廳,2衛,有隔間,有管理組織,24000,437,坡道平面,0,0,租金含管理費
東區,建物,學府路61～90號,0,,,,10701,建物1,五層,7,華廈,見使用執照，共同使用部份,鋼筋混凝土造,8009,2房,1廳,1衛,有隔間,有管理組織,10000,426,,0,0,無
東區,建物,振興路４８巷１５弄1～30號,0,,,,10702,建物1,五層,5,套房,見其他登記事項,鋼筋混凝土造,9604,1房,1廳,1衛,有隔間,有管理組織,7500,779,,0,0,無
東區,建物,東門街34巷1～30號,0,,,,10701,,七層,7,套房,見其他登記事項，共同使用部份,鋼筋混凝土造,10505,1房,,1衛,有隔間,無管理組織,19000,1204,,0,0,無
東區,建物,東山街1～30號,0,,,,10701,,四層,4,套房,住家用,鋼筋混凝土造,6707,1房,1廳,1衛,有隔間,無管理組織,7000,983,,0,0,無
東區,建物,東山街1～30號,0,,,,10701,,四層,4,套房,住家用,鋼筋混凝土造,6707,1房,1廳,1衛,有隔間,無管理組織,6500,913,,0,0,無
北區,地+建,光華南街18巷1～30號,2.51,住2.51,,,10702,土地1建物1,三層,7,華廈,住家用,鋼筋混凝土造,,,,,無隔間,無管理組織,12000,1505,,0,0,無
北區,地+建,湳雅街1～30號,35.39,住35.39,,,10702,土地1建物1,見其他登記事項,2,店面,住商用,鋼筋混凝土造,7309,,,,無隔間,無管理組織,35000,2991,,0,0,無
東區,建物,明湖路751～780號,0,,,,10702,建物1,地下三層,4,套房,見其他登記事項，共同使用部份,鋼筋混凝土造,9402,1房,,1衛,有隔間,有管理組織,8500,581,,0,0,租金含管理費
東區,建物,南門街31～60號,0,,,,10702,建物1,七層,10,套房,見其他登記事項,鋼筋混凝土造,10201,1房,,1衛,有隔間,有管理組織,12000,1535,,0,0,租 含管理費1000元
東區,地+建,高峰路412巷31～60號,73.05,住73.05,,,10701,土地1建物1,見其他登記事項,2,透天厝,住家用,加強磚造,6801,4房,2廳,2衛,有隔間,無管理組織,16800,498,,0,0,無
東區,建物,公道五路三段1～30號,0,,,,10703,建物2車位8,七層,14,辦公商業大樓,見其他登記事項，共同使用部份,見其他登記事項,10605,,,,無隔間,有管理組織,283523,1202,坡道平面,0,0,無
北區,建物,武陵路73巷61～90號,0,,,,10702,建物1車位1,十二層,12,住宅大樓,見其他登記事項,鋼筋混凝土造,9309,4房,2廳,2衛,有隔間,有管理組織,17000,297,坡道平面,0,0,租金含管理費1530
北區,建物,經國路二段151～180號,0,,,,10702,建物1,十一層,11,辦公商業大樓,見其他登記事項,鋼筋混凝土造,9711,1房,1廳,1衛,有隔間,有管理組織,28600,1552,,0,0,無
東區,建物,東區光復路一段89巷1～30號,0,,,,10702,,一層,3,店面,見其他登記事項,鋼筋混凝土造,10512,,,,無隔間,無管理組織,28000,1610,,0,0,無
北區,地+建,和平路139巷61～90號,61,,鄉村區,乙建61,10702,土地1建物1,見其他登記事項,2,透天厝,住家用,加強磚造,6210,2房,2廳,1衛,有隔間,無管理組織,12000,492,,0,0,無
東區,建物,慈祥路61～90號,0,,,,10702,建物1車位1,五層,12,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10003,2房,1廳,1衛,有隔間,有管理組織,20000,657,坡道平面,0,0,租金含管理費1750元
北區,建物,榮濱路61～90號,0,,,,10702,建物1車位1,九層,15,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10405,3房,2廳,2衛,有隔間,有管理組織,16500,353,坡道平面,30.36,0,租金含管理費1500元
東區,建物,世界街1～30號,0,,,,10702,建物1,四層,4,公寓,住家用,加強磚造,,2房,1廳,1衛,有隔間,無管理組織,8500,341,,0,0,無
東區,建物,龍山東路271～300號,0,,,,10702,建物1車位2,十二層,24,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10107,3房,2廳,3衛,有隔間,有管理組織,28000,310,坡道平面,63.04,0,無
東區,建物,東門街61～90號,18.27,商18.27,,,10703,建物1,六層,11,辦公商業大樓,商業用，共同使用部份,鋼筋混凝土造,,,,,無隔間,無管理組織,45000,784,,0,0,無
東區,地+建,忠孝路1～30號,20.29,住20.29,,,10703,土地1建物1,一層,12,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10505,,,,無隔間,有管理組織,58000,1551,,0,0,無
東區,地+建+車,東區關新路181～210號,39.97,住39.97,,,10703,土地1建物1車位1,見其他登記事項,21,店面,見其他登記事項，共同使用部份,鋼筋混凝土造,9907,,,,無隔間,有管理組織,90000,1182,坡道平面,46.34,0,承租樓層為地上1F-2F及地下1F。
東區,建物,金山街61～90號,0,,,,10702,建物1,五層,5,辦公商業大樓,共同使用部份,鋼筋混凝土造,9911,2房,2廳,1衛,有隔間,無管理組織,22222,1222,,0,0,租金含管理費網路及第四台費用
東區,建物,東門街34巷1～30號,0,,,,10703,建物1,十四層,20,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10110,3房,2廳,2衛,有隔間,有管理組織,30650,650,,0,0,租金含稅
東區,建物,民生路10巷1～30號,0,,,,10702,建物1,六層,8,套房,,鋼筋混凝土造,9610,1房,1廳,1衛,有隔間,有管理組織,13000,972,,0,0,租金含管理費.網路.第四台
北區,建物,林森路301～330號,0,,,,10702,建物1,十二層,12,住宅大樓,住家用，見其他登記事項,鋼筋混凝土造,8509,2房,2廳,1衛,有隔間,有管理組織,12000,536,,0,0,租金含管理費
北區,建物,林森路271～300號,0,,,,10702,建物1,十一層,12,住宅大樓,住家用，共同使用部份,鋼筋混凝土造,8406,2房,2廳,1衛,有隔間,有管理組織,11000,355,,0,0,無
東區,建物,東明街211～240號,0,,,,10702,建物1,四層,11,套房,見其他登記事項，共同使用部份,鋼筋混凝土造,10310,1房,1廳,1衛,有隔間,有管理組織,11000,715,,0,0,租金含管理費.網路.第四台
東區,建物,東門街34巷1～30號,0,,,,10702,建物1,七層,7,套房,共同使用部份,鋼筋混凝土造,10505,1房,,,無隔間,無管理組織,16000,887,,0,0,無
東區,建物,東區鐵道路一段28巷1～30號,0,,,,10703,建物1車位1,八層,14,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10007,3房,2廳,2衛,有隔間,有管理組織,22000,447,坡道平面,0,0,無
北區,建物,中山路31～60號,0,,,,10703,建物1,四層,24,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10410,3房,2廳,2衛,有隔間,有管理組織,39732,752,,0,0,無
東區,建物,八德路151～180號,0,,,,10702,建物1,二層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,9711,4房,2廳,2衛,有隔間,有管理組織,34091,539,,0,0,租金含稅
北區,建物,東大路二段172巷1弄1～30號,0,,,,10703,建物1,六層,10,華廈,住家用，共同使用部份,鋼筋混凝土造,8706,2房,2廳,2衛,有隔間,有管理組織,15000,314,,0,0,租金不含管理費。 租賃期間107年3月20日~108年3月19日
東區,建物,關新北路1～30號,0,,,,10702,建物1,十五層,23,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10310,4房,2廳,2衛,有隔間,有管理組織,70000,934,,0,0,無
東區,建物,埔頂路91～120號,0,,,,10703,建物1,一層,8,店面,商業用，共同使用部份,鋼筋混凝土造,8412,,1廳,1衛,有隔間,無管理組織,12000,513,,0,0,無
東區,建物,慈濟路1～30號,0,,,,10703,建物1車位1,見其他登記事項,28,店面,見其他登記事項，共同使用部份,鋼筋混凝土造,10501,,,,無隔間,有管理組織,58000,583,坡道平面,25,0,租賃層次1到3樓
香山區,建物,牛埔東路185巷7弄31～60號,0,,,,10703,建物1,三層,3,公寓,住家用，共同使用部份,鋼筋混凝土造,8404,3房,2廳,1衛,有隔間,無管理組織,10000,312,,0,0,無
東區,建物,振興一街1～30號,0,,,,10703,建物1,四層,5,套房,住家用，共同使用部份,鋼筋混凝土造,8306,1房,,1衛,有隔間,無管理組織,7500,867,,0,0,租金含管理費500元
東區,建物,建功一路53巷1～30號,0,,,,10703,建物1,四層,5,公寓,國民住宅,鋼筋混凝土造,,4房,2廳,2衛,有隔間,無管理組織,13000,566,,0,0,無
北區,建物,北門街181～210號,0,,,,10703,建物1,七層,13,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10407,3房,2廳,2衛,有隔間,有管理組織,35000,848,,0,0,租金含管理費。
東區,地+建+車,公道五路二段271～300號,27.9,住27.9,,,10703,土地1建物1車位1,十一層,14,住宅大樓,見其他登記事項,鋼筋混凝土造,9809,4房,2廳,2衛,有隔間,有管理組織,30000,632,坡道平面,0,0,無
北區,地+建+車,延平路一段159巷1～30號,73.53,商73.53,,,10703,土地2建物1車位1,見其他登記事項,4,透天厝,見其他登記事項,鋼筋混凝土造,9702,4房,3廳,4衛,有隔間,有管理組織,38000,420,坡道平面,0,0,租金不含管理費。一樓做店面使用 租賃期間107年3月25日~108年3月24日
東區,建物,關新北路1～30號,0,,,,10702,建物1,九層,13,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10310,2房,2廳,2衛,有隔間,有管理組織,29000,600,,0,0,無
東區,地+建+車,慈雲路91～120號,14.95,商14.95,,,10703,土地1建物1車位1,十六層,28,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10501,3房,2廳,2衛,有隔間,有管理組織,26000,619,坡道平面,29.28,0,無
東區,地+建+車,關新路１９巷1～30號,19.22,它19.22,,,10702,土地1建物1車位1,二層,15,住宅大樓,見其他登記事項,鋼筋混凝土造,9807,4房,2廳,2衛,有隔間,有管理組織,27000,543,坡道平面,21.75,0,無
北區,建物,光華二街108巷1～30號,0,,,,10703,建物1,見其他登記事項,2,透天厝,住商用,鋼筋混凝土造,7710,4房,3廳,3衛,有隔間,無管理組織,25000,543,,0,0,無
北區,建物,少年街31～60號,0,,,,10703,建物1,四層,9,套房,住家用,鋼筋混凝土造,8301,1房,1廳,1衛,有隔間,無管理組織,7500,451,,0,0,無
香山區,建物,頂埔路28巷1～30號,0,,,,10701,建物1車位1,六層,10,華廈,住家用，共同使用部份,鋼筋混凝土造,8406,2房,2廳,2衛,有隔間,有管理組織,15000,419,坡道平面,0,0,租金含管理費
東區,建物,八德路151～180號,0,,,,10701,建物1車位1,六層,14,住宅大樓,見其他登記事項,鋼筋混凝土造,9711,3房,2廳,2衛,有隔間,有管理組織,28000,590,坡道平面,0,0,租金含管理費.車位
北區,建物,聖軍路121～150號,0,,,,10701,建物1車位1,十三層,14,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10409,3房,2廳,2衛,有隔間,有管理組織,21000,488,坡道平面,0,0,租金含管理費車位
北區,地+建,北新街51巷1～30號,77,住77,,,10702,土地2建物1,見其他登記事項,2,透天厝,住家用,加強磚造,6704,4房,2廳,2衛,有隔間,無管理組織,22000,768,,0,0,無
東區,建物,東門街34巷1～30號,0,,,,10703,建物1,五層,7,華廈,見其他登記事項，共同使用部份,鋼筋混凝土造,10505,2房,,2衛,有隔間,無管理組織,20000,648,,0,0,2個套房，同一個門牌號碼
東區,建物,東門街34巷1～30號,0,,,,10703,建物1,五層,7,華廈,見其他登記事項，共同使用部份,鋼筋混凝土造,10505,2房,,2衛,有隔間,無管理組織,20000,648,,0,0,2個套房，同一個門牌號碼
北區,建物,中山路31～60號,0,,,,10703,建物1,十八層,24,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,10410,4房,2廳,2衛,有隔間,有管理組織,42000,795,,0,0,無
北區,建物,東大路91～120號,0,,,,10703,,一層,2,透天厝,住家用,加強磚造,,,1廳,1衛,有隔間,無管理組織,2000,153,,0,0,無
香山區,建物,大庄路45巷1～30號,0,,,,10703,建物1,一層,7,店面,見其他登記事項，共同使用部份,鋼筋混凝土造,10210,,,,無隔間,有管理組織,30000,752,,0,0,無
東區,建物,明湖路1050巷1～30號,0,,山坡地保育區,,10704,建物1,三層,5,公寓,住家用,鋼筋混凝土造,8210,3房,2廳,2衛,有隔間,無管理組織,11000,993,,0,0,無
東區,地+建,北大路1～30號,4.64,商4.64,,,10703,土地1建物1,二十二層,28,住宅大樓,見其他登記事項,鋼骨鋼筋混凝土造,9607,3房,2廳,2衛,有隔間,有管理組織,35000,938,,0,0,無
東區,建物,北大路1～30號,0,,,,10703,建物1,十四層,28,住宅大樓,見其他登記事項,鋼骨鋼筋混凝土造,9607,4房,2廳,2衛,有隔間,有管理組織,37800,822,,0,0,"租金含管理費,網路,第四台,稅費及二代健保"
東區,建物,建新路31～60號,0,,,,10703,建物1車位1,十層,15,住宅大樓,見其他登記事項，共同使用部份,鋼筋混凝土造,8611,3房,2廳,2衛,有隔間,有管理組織,20000,462,坡道平面,0,0,車位面積無法分算
東區,建物,埔頂二路1～30號,0,,,,10704,建物1,一層,23,店面,見其他登記事項，共同使用部份,鋼筋混凝土造,10401,,,,無隔間,有管理組織,75000,1340,,0,0,無
